279.97 14548.6 15499.3 0.0123964 2.46833e-15 2.9493e-06 1.03311e-13 7.73271e-185 1.00123e-309 15499.3 -950.693
280.44 15146 16200.8 0.0160522 3.45786e-15 3.21673e-06 1.1522e-13 2.22534e-184 7.86985e-309 16200.8 -1054.75
280.91 15524.2 16902 0.0207308 4.83724e-15 3.50777e-06 1.28483e-13 6.3959e-184 6.16761e-308 16902.1 -1377.9
281.38 16511.5 17600.4 0.0267016 6.75729e-15 3.82442e-06 1.43252e-13 1.83589e-183 4.81931e-307 17600.4 -1088.93
281.84 17397.2 18278.3 0.0341189 9.35972e-15 4.16125e-06 1.59326e-13 5.14645e-183 3.59428e-306 18278.4 -881.158
282.31 17692 18962.5 0.0437139 1.30383e-14 4.53523e-06 1.77588e-13 1.47349e-182 2.79216e-305 18962.6 -1270.59
282.78 18212.2 19635.2 0.0558578 1.81369e-14 4.9419e-06 1.97914e-13 4.21334e-182 2.16264e-304 19635.2 -1423
283.25 19117.6 20293.3 0.0711849 2.51935e-14 5.38404e-06 2.20534e-13 1.20323e-181 1.67012e-303 20293.4 -1175.78
283.72 19351 20933.9 0.0904756 3.49462e-14 5.86464e-06 2.45702e-13 3.43169e-181 1.28595e-302 20934 -1582.99
284.18 20250.3 21541 0.114113 4.8072e-14 6.3754e-06 2.73076e-13 9.55969e-181 9.45366e-302 21541.1 -1290.86
284.65 21063.9 22138.1 0.144273 6.64945e-14 6.94195e-06 3.04152e-13 2.71956e-180 7.23668e-301 22138.2 -1074.35
285.12 21055.7 22708.8 0.181917 9.18469e-14 7.55744e-06 3.38714e-13 7.72669e-180 5.52326e-300 22708.9 -1653.26
285.59 22051 23250.2 0.22877 1.26686e-13 8.22598e-06 3.77149e-13 2.19245e-179 4.20309e-299 23250.4 -1199.41
286.05 22230.6 23749.1 0.285553 1.7331e-13 8.93592e-06 4.18925e-13 6.07696e-179 3.05454e-298 23749.3 -1518.77
286.52 23470.1 24224.5 0.357205 2.3838e-13 9.72284e-06 4.66325e-13 1.71995e-178 2.31089e-297 24224.9 -754.825
286.99 23887.3 24662.9 0.445646 3.27416e-13 1.05771e-05 5.19011e-13 4.86167e-178 1.74313e-296 24663.3 -776.042
287.46 24414.9 25061.7 0.554499 4.49071e-13 1.15042e-05 5.77565e-13 1.37245e-177 1.31098e-295 25062.3 -647.388
287.92 25371.4 25411.8 0.684966 6.10964e-13 1.24881e-05 6.41172e-13 3.78508e-177 9.41841e-295 25412.5 -41.1351
288.39 26100 25726.5 0.847783 8.35629e-13 1.35778e-05 7.13299e-13 1.06581e-176 7.04216e-294 25727.3 372.648
288.86 25764.1 25995.8 1.0465 1.14129e-12 1.47598e-05 7.93422e-13 2.99725e-176 5.24989e-293 25996.9 -232.771
289.33 26204.3 26218.4 1.28835 1.55655e-12 1.60418e-05 8.82415e-13 8.41798e-176 3.90222e-292 26219.7 -15.4022
289.79 27370.3 26389.8 1.57502 2.10604e-12 1.74011e-05 9.79032e-13 2.30998e-175 2.77138e-291 26391.3 978.931
290.26 27324.4 26516.4 1.92879 2.86429e-12 1.89055e-05 1.08853e-12 6.47124e-175 2.04794e-290 26518.3 806.111
290.73 27505.5 26593.3 2.35572 3.89001e-12 2.05362e-05 1.21009e-12 1.81053e-174 1.50889e-289 26595.7 909.806
291.2 27500.1 26620.1 2.86947 5.27558e-12 2.23034e-05 1.34502e-12 5.05902e-174 1.10844e-288 26623 877.042
291.66 27812.8 26597.7 3.47164 7.09869e-12 2.41758e-05 1.49143e-12 1.3813e-173 7.78215e-288 26601.2 1211.6
292.13 27618.6 26525.2 4.20647 9.6002e-12 2.62466e-05 1.65726e-12 3.84984e-173 5.68351e-287 26529.4 1089.17
292.6 27093.8 26402.9 5.08324 1.29648e-11 2.84894e-05 1.84125e-12 1.07161e-172 4.13857e-286 26408 685.777
293.07 28058.9 26231.6 6.12636 1.74839e-11 3.09182e-05 2.04536e-12 2.979e-172 3.00469e-285 26237.7 1821.17
293.53 27513.2 26017.3 7.33529 2.33964e-11 3.34896e-05 2.2667e-12 8.09311e-172 2.0854e-284 26024.7 1488.53
294 27644.5 25752.1 8.79394 3.14632e-11 3.63313e-05 2.51725e-12 2.2441e-171 1.50522e-283 25760.8 1883.61
294.47 27045.1 25441.4 10.5145 4.22515e-11 3.94068e-05 2.79507e-12 6.21457e-171 1.08325e-282 25451.9 1593.25
294.93 26641.7 25094.9 12.4917 5.63067e-11 4.26612e-05 3.09621e-12 1.682e-170 7.45379e-282 25107.4 1534.24
295.4 25825.5 24699.7 14.857 7.54017e-11 4.62555e-05 3.43693e-12 4.64608e-170 5.33293e-281 24714.5 1110.99
295.87 26028.8 24264.7 17.6231 1.00829e-10 5.01434e-05 3.81457e-12 1.28171e-169 3.80427e-280 24282.3 1746.45
296.34 25111.2 23792.4 20.8484 1.34641e-10 5.43479e-05 4.23309e-12 3.53128e-169 2.70579e-279 23813.3 1297.97
296.8 24531.9 23296.4 24.5124 1.78443e-10 5.87937e-05 4.68646e-12 9.50974e-169 1.84054e-278 23320.9 1211
297.27 24267.4 22757.7 28.8457 2.37614e-10 6.37002e-05 5.19912e-12 2.61339e-168 1.30145e-277 22786.6 1480.8
297.74 23361.8 22189.5 33.8544 3.15958e-10 6.90033e-05 5.76701e-12 7.17268e-168 9.17546e-277 22223.4 1138.46
298.2 22302.7 21607.6 39.4954 4.17021e-10 7.46075e-05 6.38191e-12 1.92437e-167 6.18783e-276 21647.1 655.618
298.67 21916.1 20989.5 46.1089 5.52966e-10 8.07891e-05 7.07692e-12 5.26814e-167 4.3371e-275 21035.6 880.504
299.14 20797.6 20350.6 53.6862 7.32189e-10 8.74666e-05 7.84646e-12 1.44035e-166 3.03093e-274 20404.2 393.364
299.6 19920.8 19708 62.1457 9.62405e-10 9.45191e-05 8.67935e-12 3.84985e-166 2.0265e-273 19770.1 150.711
300.07 19189.1 19036.8 71.977 1.27076e-09 0.000102294 9.62033e-12 1.0499e-165 1.40794e-272 19108.7 80.3579
300.54 18557.5 18353.7 83.1411 1.67555e-09 0.000110688 1.06617e-11 2.85952e-165 9.75302e-272 18436.8 120.67
301.01 17551.5 17661.7 95.7806 2.20614e-09 0.000119748 1.18141e-11 7.77818e-165 6.73614e-271 17757.5 -206.025
301.47 16724.3 16978.7 109.726 2.88385e-09 0.00012931 1.30607e-11 2.06859e-164 4.45229e-270 17088.4 -364.142
301.94 16113.3 16277.6 125.74 3.78645e-09 0.000139843 1.44682e-11 5.61247e-164 3.05714e-269 16403.3 -289.978
302.41 15418.1 15576 143.708 4.9645e-09 0.000151206 1.60249e-11 1.5208e-163 2.09298e-268 15719.7 -301.617
302.87 14488.3 14891.3 163.353 6.4628e-09 0.000163192 1.77081e-11 4.02939e-163 1.3715e-267 15054.7 -566.343
303.34 13835.9 14196.3 185.711 8.44982e-09 0.000176387 1.96078e-11 1.08906e-162 9.33484e-267 14382 -546.073
303.81 12985.4 13508.2 210.566 1.10321e-08 0.000190614 2.1708e-11 2.93972e-162 6.33481e-266 13718.7 -733.31
304.27 12339.7 12843.4 237.494 1.43024e-08 0.000205613 2.39778e-11 7.75964e-162 4.11551e-265 13080.9 -741.291
304.74 11778.6 12175.3 267.86 1.8621e-08 0.000222115 2.65384e-11 2.08924e-161 2.77659e-264 12443.1 -664.534
305.21 11108.1 11520.1 301.301 2.42093e-08 0.000239898 2.93681e-11 5.61792e-161 1.86774e-263 11821.4 -713.305
305.67 10504.1 10893 337.197 3.12564e-08 0.000258634 3.24249e-11 1.47734e-160 1.203e-262 11230.2 -726.109
306.14 10025.8 10268.4 377.296 4.05229e-08 0.000279238 3.58717e-11 3.96243e-160 8.04508e-262 10645.7 -619.923
306.61 9313.83 9661.27 421.036 5.24622e-08 0.000301428 3.96791e-11 1.06141e-159 5.3643e-261 10082.3 -768.482
307.07 8879.73 9085.22 467.541 6.74543e-08 0.000324794 4.37902e-11 2.78072e-159 3.42547e-260 9552.76 -673.028
307.54 8368.99 8516.16 518.993 8.70839e-08 0.000350475 4.84239e-11 7.42971e-159 2.27072e-259 9035.16 -666.164
308.01 7848.66 7967.68 574.571 1.12267e-07 0.000378116 5.354e-11 1.98256e-158 1.5008e-258 8542.25 -693.595
308.47 7508.32 7451.45 633.084 1.43754e-07 0.000407206 5.90618e-11 5.17454e-158 9.50146e-258 8084.53 -576.209
308.94 7061.32 6945.52 697.184 1.84806e-07 0.00043916 6.52828e-11 1.37727e-157 6.24325e-257 7642.71 -581.384
309.4 6826.35 6471.79 764.22 2.35991e-07 0.000472776 7.1995e-11 3.58576e-157 3.93e-256 7236.01 -409.657
309.87 6421.51 6009.87 837.16 3.02533e-07 0.000509689 7.9555e-11 9.51969e-157 2.56729e-255 6847.03 -425.512
310.34 6179.09 5570.38 914.615 3.87289e-07 0.000549381 8.78957e-11 2.52409e-156 1.67214e-254 6484.99 -305.903
310.8 5911.62 5161.93 994.779 4.92516e-07 0.000591115 9.68913e-11 6.5469e-156 1.04355e-253 6156.71 -245.085
311.27 5738.03 4766.59 1081.09 6.28731e-07 0.000636914 1.07018e-10 1.73145e-155 6.75728e-253 5847.68 -109.645
311.74 5452.63 4393.23 1171.75 8.01484e-07 0.000686135 1.18186e-10 4.57327e-155 4.36263e-252 5564.98 -112.344
312.2 5291.07 4048.72 1264.56 1.01505e-06 0.000737858 1.30226e-10 1.18175e-154 2.69928e-251 5313.29 -22.2167
312.67 5167.14 3717.66 1363.38 1.29032e-06 0.000794588 1.43774e-10 3.11341e-154 1.73254e-250 5081.05 86.0899
313.13 5037.19 3413.62 1463.79 1.62966e-06 0.000854179 1.58375e-10 8.02515e-154 1.06586e-249 4877.41 159.781
313.6 4795.86 3122.8 1569.86 2.06582e-06 0.000919515 1.748e-10 2.1089e-153 6.80136e-249 4692.65 103.21
314.07 4790.41 2851.35 1679.12 2.615e-06 0.000989664 1.929e-10 5.53477e-153 4.32723e-248 4530.47 259.934
314.53 4681.11 2603.78 1788.79 3.2891e-06 0.00106331 2.12398e-10 1.4213e-152 2.63927e-247 4392.57 288.541
315 4495.21 2368.58 1903.2 4.15183e-06 0.00114401 2.34323e-10 3.72068e-152 1.66939e-246 4271.78 223.425
315.47 4480.97 2150.56 2019.53 5.23343e-06 0.0012306 2.58473e-10 9.72747e-152 1.05281e-245 4170.09 310.88
315.93 4401.76 1953.04 2134.74 6.55539e-06 0.00132146 2.84477e-10 2.4886e-151 6.36624e-245 4087.78 313.976
316.4 4397.77 1766.65 2253.28 8.24001e-06 0.00142097 3.13705e-10 6.48972e-151 3.99149e-244 4019.93 377.837
316.86 4294.76 1598.54 2369.53 1.02931e-05 0.00152534 3.45166e-10 1.65615e-150 2.39984e-243 3968.07 326.698
317.33 4262.56 1440.58 2487.92 1.29021e-05 0.00163959 3.80517e-10 4.30787e-150 1.49588e-242 3928.5 334.058
317.8 4140.57 1295.79 2605.25 1.61494e-05 0.00176208 4.19427e-10 1.1191e-149 9.29665e-242 3901.04 239.529
