281.38 12335.7 13546.7 0.0146678 3.85727e-15 3.41572e-06 1.93172e-18 1.45134e-142 13546.7 -1211.03
281.84 12999.6 14147.2 0.0188268 5.3683e-15 3.71512e-06 2.21213e-18 3.24366e-142 14147.2 -1147.6
282.31 13490.6 14759.2 0.0242327 7.51438e-15 4.0474e-06 2.54025e-18 7.36992e-142 14759.2 -1268.57
282.78 14027.3 15367.2 0.0311079 1.05032e-14 4.40859e-06 2.91649e-18 1.67285e-141 15367.2 -1339.85
283.25 14512.6 15968.5 0.0398276 1.46597e-14 4.80112e-06 3.34783e-18 3.79326e-141 15968.6 -1455.98
283.72 14985.1 16560.6 0.050856 2.04315e-14 5.22763e-06 3.84224e-18 8.59281e-141 16560.6 -1575.52
284.18 15613.5 17128.4 0.0644352 2.82358e-14 5.68073e-06 4.39596e-18 1.91108e-140 17128.5 -1514.93
284.65 16195.6 17694 0.0818455 3.92404e-14 6.18312e-06 5.04327e-18 4.32057e-140 17694 -1498.44
285.12 16604.3 18242 0.103684 5.44554e-14 6.72871e-06 5.78482e-18 9.75812e-140 18242.1 -1637.79
285.59 17133.9 18769.8 0.131 7.54606e-14 7.32108e-06 6.63415e-18 2.20169e-139 18769.9 -1636.02
286.05 17793.6 19264.1 0.164268 1.037e-13 7.9499e-06 7.58465e-18 4.87759e-139 19264.3 -1470.67
286.52 18294.6 19743.9 0.206456 1.4329e-13 8.64663e-06 8.69499e-18 1.09833e-138 19744.1 -1449.55
286.99 18901 20195.6 0.258789 1.9771e-13 9.40267e-06 9.96601e-18 2.47074e-138 20195.9 -1294.83
287.46 19367.8 20616.7 0.323525 2.72404e-13 1.02229e-05 1.14207e-17 5.55246e-138 20617 -1249.29
287.92 20124.8 20997.1 0.401504 3.72245e-13 1.1093e-05 1.30474e-17 1.22529e-137 20997.5 -872.651
288.39 20674.7 21351 0.499305 5.11414e-13 1.20563e-05 1.49462e-17 2.74812e-137 21351.5 -676.764
288.86 21120.8 21667.9 0.61928 7.01598e-13 1.31009e-05 1.71182e-17 6.1574e-137 21668.6 -547.808
289.33 21757.2 21946.1 0.766041 9.6112e-13 1.42333e-05 1.96021e-17 1.37823e-136 21946.8 -189.608
289.79 22492.6 22179.1 0.940878 1.30602e-12 1.54336e-05 2.23778e-17 3.02958e-136 22180.1 312.526
290.26 22757.4 22375.9 1.15774 1.78402e-12 1.67616e-05 2.56153e-17 6.76778e-136 22377 380.358
290.73 23040.7 22529.7 1.42081 2.43344e-12 1.82004e-05 2.93157e-17 1.51034e-135 22531.1 509.625
291.2 23419.7 22639.7 1.73901 3.31447e-12 1.97591e-05 3.35444e-17 3.3672e-135 22641.4 778.316
